127.0.0.1 - - [21/Aug/2024:19:09:00 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:03 +0530] "GET /Clothing_Shop/images/banner-bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:03 +0530] "GET /Clothing_Shop/images/star-off.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:03 +0530] "GET /Clothing_Shop/images/star-on.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:03 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:44 +0530] "POST /Clothing_Shop/UserController HTTP/1.1" 200 33407
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "POST /Clothing_Shop/UserController HTTP/1.1" 200 72279
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/slider-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/slider-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/cat-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/p-6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/cat-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/cat-3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/p-7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/p-8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/brand-4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/brand-3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/brand-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/brand-2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/brand-5.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/rec-3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/rec-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/rec-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/bag-white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:09:58 +0530] "GET /Clothing_Shop/images/bg-offers.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:07 +0530] "GET /Clothing_Shop/seller-add-product.jsp HTTP/1.1" 200 34469
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:31 +0530] "GET /Clothing_Shop/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:31 +0530] "GET /Clothing_Shop/login.jsp HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:37 +0530] "POST /Clothing_Shop/UserController HTTP/1.1" 200 72278
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:39 +0530] "GET /Clothing_Shop/seller-view-product.jsp HTTP/1.1" 200 39824
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:39 +0530] "GET /Clothing_Shop/product_images/NaviBlueTshirt.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:39 +0530] "GET /Clothing_Shop/product_images/BlackTshirt.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:39 +0530] "GET /Clothing_Shop/product_images/redTshirt.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:39 +0530] "GET /Clothing_Shop/product_images/WhiteTshirt.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:39 +0530] "GET /Clothing_Shop/product_images/grey-Tshirt2.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:10:45 +0530] "GET /Clothing_Shop/seller-product-details.jsp?pid=2 HTTP/1.1" 200 32903
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:00 +0530] "GET /Clothing_Shop/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:00 +0530] "GET /Clothing_Shop/login.jsp HTTP/1.1" 200 33357
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:06 +0530] "POST /Clothing_Shop/UserController HTTP/1.1" 200 44129
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:06 +0530] "GET /Clothing_Shop/images/pav.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:06 +0530] "GET /Clothing_Shop/images/srch.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:06 +0530] "GET /Clothing_Shop/images/bag.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:18 +0530] "GET /Clothing_Shop/wishlist.jsp HTTP/1.1" 200 36117
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:26 +0530] "GET /Clothing_Shop/index.jsp HTTP/1.1" 200 44129
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:38 +0530] "GET /Clothing_Shop/product-details.jsp?pid=5 HTTP/1.1" 200 35151
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:40 +0530] "GET /Clothing_Shop/add-to-cart.jsp?pid=5&uid=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:40 +0530] "GET /Clothing_Shop/cart.jsp HTTP/1.1" 200 39452
0:0:0:0:0:0:0:1 - - [21/Aug/2024:19:11:47 +0530] "GET /Clothing_Shop/OrderCreation?amount=2300 HTTP/1.1" 200 20
